societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad
Lesieur cristal,Agroalimentaire,2015,consolides,1574000000.0,3985000000.0,37000000.0,,,,-18000000.0,,48000000.0,,3289000000.0,,,6,Lesieur,1.0,alias vérifié,88671740.63,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2016,consolides,1622000000.0,4033000000.0,42000000.0,,,,-3000000.0,,,,3491000000.0,,,5,Lesieur,1.0,alias vérifié,86826620.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2017,consolides,1675000000.0,4583000000.0,,,,,-1000000.0,,,,3409000000.0,,,4,Lesieur,1.0,alias vérifié,88400586.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2018,consolides,1616000000.0,4298000000.0,169000000.0,,,,-1000000.0,,-18000000.0,,3698000000.0,,,6,Lesieur,1.0,alias vérifié,80163084.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2019,consolides,,3893000000.0,,,,,,,,,3942000000.0,,,2,Lesieur,1.0,alias vérifié,80391130.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2020,sociaux,1602473739.38,,,,,1742917131.95,,,,,,,,2,Lesieur,1.0,alias vérifié,80653357.0,vérifié_par_impôt_du_pdf,,
Lesieur cristal,Agroalimentaire,2021,sociaux,1651187951.34,,,,,2093199921.24,,,,,,,,2,Lesieur,1.0,alias vérifié,95008590.0,vérifié_par_impôt_du_pdf,,
Lesieur cristal,Agroalimentaire,2022,sociaux,1771593689.18,,,,,2151795755.55,,,,-2.0,,,,3,Lesieur,1.0,alias vérifié,185046160.0,vérifié_par_impôt_du_pdf,,
Lesieur cristal,Agroalimentaire,2023,sociaux,1656124468.47,5228985949.22,,,,2205921185.77,,27907189.29,,-2.0,,,,5,Lesieur,1.0,alias vérifié,19034615.0,vérifié_par_impôt_du_pdf,,
Lesieur cristal,Agroalimentaire,2024,consolides,6897000000.0,4778000000.0,,256000000.0,,1132000000.0,56000000.0,127000000.0,-49000000.0,37000000.0,5314000000.0,,,9,Lesieur,1.0,alias vérifié,89320470.0,vérifié_par_rcai_moins_resultat_net,0.007607774567240858,90000000.0
Lesieur cristal,Agroalimentaire,2025,consolides,1538000000.0,4740000000.0,,,,1108000000.0,87000000.0,,-43000000.0,-50000000.0,5302000000.0,,,7,Lesieur,1.0,alias vérifié,74601350.0,provisoire_un_seul_type_disponible,,
Lydec,Divers,2008,consolides,,5032660499.43,855456032.7,447032467.04,,67223271.22,,,,,,,,4,Lydec,1.0,nom normalisé,130880974.82,provisoire_un_seul_type_disponible,,
Lydec,Divers,2011,sociaux,1469345581.66,,1446344374.71,470139389.5,,405842486.63,,,-34717596.0,231392777.36,,,,6,Lydec,1.0,nom normalisé,144595917.76,provisoire_un_seul_type_disponible,,
Lydec,Divers,2012,sociaux,800000000.0,,1385535681.85,461464537.49,845174079.45,376713360.36,,,-40863427.43,274254278.18,,,,7,Lydec,1.0,nom normalisé,150175091.98,provisoire_un_seul_type_disponible,,
Lydec,Divers,2021,sociaux,,6334000000.0,,-63000000.0,1007000.0,,,,-42000000.0,67000000000.0,34000000.0,,,6,Lydec,1.0,nom normalisé,104115405.3,provisoire_un_seul_type_disponible,,
Lydec,Divers,2022,sociaux,,7279000.0,,,-202000000.0,,,,,,,,,2,Lydec,1.0,nom normalisé,80334203.0,provisoire_un_seul_type_disponible,,
Lydec,Divers,2023,sociaux,,7381000.0,,,,,,,,,4104000.0,,,2,Lydec,1.0,nom normalisé,127308324.82,provisoire_un_seul_type_disponible,,
Lydec,Divers,2024,sociaux,1818000.0,7599000000.0,,,,,,-8202658.77,,-129243937.77,15112000.0,,,4,Lydec,1.0,nom normalisé,121000000.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2007,consolides,109543892.2,,3339408.74,,,5437760.17,,,,,,,3651140.44,4,M2M Group,1.0,alias vérifié,13242971.93,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2008,consolides,120890550.1,,3246832.72,,,5182080.29,,,,,,,9286783.41,4,M2M Group,1.0,alias vérifié,10830299.04,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2015,sociaux,,,,,,,,,,-1.0,,,,1,M2M Group,1.0,alias vérifié,5829194.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2017,consolides,,,,-1.0,,,,,,,,,,1,M2M Group,1.0,alias vérifié,6673196.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2018,consolides,,,,,,,,,,135.5,,,,1,M2M Group,1.0,alias vérifié,6600631.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2019,consolides,,,,,,,,,,15.7,,,,1,M2M Group,1.0,alias vérifié,6562211.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2020,consolides,,64053821.0,,,,,,,,,,,,1,M2M Group,1.0,alias vérifié,2432891.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2021,consolides,44996000.0,42401072.0,,,,,,,,,,,,2,M2M Group,1.0,alias vérifié,238790.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2022,consolides,171983000.0,40045260.0,,,,5085894.0,,,,-44995968.07,,,38624076.0,5,M2M Group,1.0,alias vérifié,215923.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2023,consolides,54091258.0,49002809.0,,,,4265952.0,,,,-21602353.0,,,25026920.0,5,M2M Group,1.0,alias vérifié,1832000.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2024,consolides,,55935251.0,,,,,,,,20329809.7,,,,2,M2M Group,1.0,alias vérifié,1388172.0,provisoire_un_seul_type_disponible,,
M2M,"Matériels, logiciels et services informatiques",2025,consolides,,43410959.0,,,,,,,,6545127.0,,,,2,M2M Group,1.0,alias vérifié,2407214.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2008,sociaux,,,,,,,,,,93460015.35,,,,1,MINIERE TOUISSIT,1.0,nom normalisé,20438244.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2009,sociaux,,,,,,,,,,206834270.31,,,,1,MINIERE TOUISSIT,1.0,nom normalisé,48772187.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2010,sociaux,514595441.23,,,,,247522962.15,,,,264992236.07,,,,3,MINIERE TOUISSIT,1.0,nom normalisé,62798856.0,vérifié_par_impôt_du_pdf,,
MINIERE TOUISSIT,Mines,2011,sociaux,728289764.72,,,,,390300800.83,,448015453.49,12544129.69,362194323.49,,,,5,MINIERE TOUISSIT,1.0,nom normalisé,85821130.0,vérifié_par_rcai_moins_resultat_net,0.0,85821130.0
MINIERE TOUISSIT,Mines,2018,sociaux,606794593.2,,,,,,,247328975.76,,109.47,,,,3,MINIERE TOUISSIT,1.0,nom normalisé,43041223.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2019,sociaux,708482588.26,511000000.0,,,,,,,,,,,,2,MINIERE TOUISSIT,1.0,nom normalisé,44549305.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2020,consolides,,202000000.0,,189900000.0,,,,,9700000.0,152200000.0,,,,4,MINIERE TOUISSIT,1.0,nom normalisé,34984382.0,provisoire_un_seul_type_disponible,,
MINIERE TOUISSIT,Mines,2021,sociaux,590154001.57,,383666256.65,,,589100997.9,,,,,,,,3,MINIERE TOUISSIT,1.0,nom normalisé,42869893.0,vérifié_par_impôt_du_pdf,,
MINIERE TOUISSIT,Mines,2022,sociaux,647278459.2,,286223697.29,,,982854606.74,,,,,,,,3,MINIERE TOUISSIT,1.0,nom normalisé,59944735.0,vérifié_par_impôt_du_pdf,,
MINIERE TOUISSIT,Mines,2023,sociaux,709066144.89,,204958076.75,,,1060337479.29,,235895966.05,,-2.0,,,,5,MINIERE TOUISSIT,1.0,nom normalisé,67029525.0,vérifié_par_impôt_du_pdf,,
MINIERE TOUISSIT,Mines,2024,sociaux,695005807.17,,197823657.59,,,1141896047.03,,61791009.83,,-2.0,,,,5,MINIERE TOUISSIT,1.0,nom normalisé,79798251.0,vérifié_par_impôt_du_pdf,,
MINIERE TOUISSIT,Mines,2025,sociaux,898404885.1,,136977960.27,,,1195452679.92,,324150717.35,-25080222.08,-2.0,,,,6,MINIERE TOUISSIT,1.0,nom normalisé,121638308.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2017,consolides,783668000.0,1268986000.0,,17874636.67,14301414.22,,,73916.0,1400512.04,18759315.76,1801338.0,,35149.0,8,MUTANDIS SCA,1.0,nom normalisé,430665.0,provisoire_un_seul_type_disponible,,
MUTANDIS SCA,Agroalimentaire,2018,consolides,999947000.0,1368109000.0,104166666.67,22069903.62,18584758.36,,1310000.0,90385.0,,69232330.27,2014519.0,,28629.0,9,MUTANDIS SCA,1.0,nom normalisé,599552.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2020,sociaux,1016000000.0,,370000000.0,64000000.0,,3179404.23,,,-12000000.0,46817361.0,,,,6,MUTANDIS SCA,1.0,nom normalisé,2900554.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2021,sociaux,1038000000.0,,370000000.0,86000000.0,,5441206.46,,,,,,,,4,MUTANDIS SCA,1.0,nom normalisé,903995.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2022,sociaux,,,,45000000.0,,,2120.0,,-10000000.0,-2.0,1290000000.0,,,5,MUTANDIS SCA,1.0,nom normalisé,1914080.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2024,consolides,1403402000.0,,,,,123430000.0,,89652000.0,,,3429150000.0,,40618000.0,5,MUTANDIS SCA,1.0,nom normalisé,53821000.0,vérifié_par_impôt_du_pdf,,
MUTANDIS SCA,Agroalimentaire,2025,consolides,1343000000.0,2116550000.0,,,,,6279000.0,22666000.0,,,3702790000.0,,,5,MUTANDIS SCA,1.0,nom normalisé,53249000.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2006,sociaux,,,,,,,,,,408000.0,,,,1,Maghreb Oxygène,1.0,nom normalisé,2926316.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2007,consolides,,3854000.0,,,,15811000.0,13652000.0,,,,,,,3,Maghreb Oxygène,1.0,nom normalisé,4619426.0,provisoire_un_seul_type_disponible,,
Maghreb Oxygène,Chimie,2008,sociaux,,,,,,,,,,10869551.79,,,,1,Maghreb Oxygène,1.0,nom normalisé,4715927.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2009,sociaux,,,,,,,,,,17361141.09,,,,1,Maghreb Oxygène,1.0,nom normalisé,7913388.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2010,sociaux,,,,,,,,26298355.37,,18044721.37,,,,2,Maghreb Oxygène,1.0,nom normalisé,8253634.0,vérifié_par_rcai_moins_resultat_net,0.0,8253634.0
Maghreb Oxygène,Chimie,2011,sociaux,,,,,,,,13864832.39,,9117593.39,,,,2,Maghreb Oxygène,1.0,nom normalisé,4747239.0,vérifié_par_rcai_moins_resultat_net,0.0,4747239.0
Maghreb Oxygène,Chimie,2012,sociaux,,,,,,,,12436061.29,,8322608.29,,,,2,Maghreb Oxygène,1.0,nom normalisé,4113453.0,vérifié_par_rcai_moins_resultat_net,2.264089500027054e-16,4113452.999999999
Maghreb Oxygène,Chimie,2013,sociaux,,,,,,,,12949115.48,,8797595.48,,,,2,Maghreb Oxygène,1.0,nom normalisé,4151520.0,vérifié_par_rcai_moins_resultat_net,0.0,4151520.0
Maghreb Oxygène,Chimie,2014,sociaux,,,,,,,,12031358.73,,8157911.73,,,,2,Maghreb Oxygène,1.0,nom normalisé,3873447.0,vérifié_par_rcai_moins_resultat_net,0.0,3873447.0
Maghreb Oxygène,Chimie,2016,sociaux,,,,,,,,14751250.09,,9349819.09,,,,2,Maghreb Oxygène,1.0,nom normalisé,5401431.0,vérifié_par_rcai_moins_resultat_net,0.0,5401431.0
Maghreb Oxygène,Chimie,2017,sociaux,,,,,,,,18705271.93,,12610416.93,,,,2,Maghreb Oxygène,1.0,nom normalisé,6064855.0,vérifié_par_rcai_moins_resultat_net,0.004946532110000981,6094855.0
Maghreb Oxygène,Chimie,2018,sociaux,,,,,,,,,-2614000.0,5678.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,5916946.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2019,sociaux,,,,,,,,,-2781000.0,4193.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,5727477.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2020,sociaux,,,,20726000.0,,,,,-2614000.0,5678.0,,,,3,Maghreb Oxygène,1.0,nom normalisé,4900838.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2022,sociaux,,,,,,,,,-1990000.0,12383.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,4997470.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2023,sociaux,,80488000.0,,,,,,10076000.0,-3468000.0,10445.0,,,,4,Maghreb Oxygène,1.0,nom normalisé,1832000.0,vérifié_par_impôt_du_pdf,,
Maghreb Oxygène,Chimie,2025,sociaux,261022100.75,,475411128.07,9096319.05,,880113895.88,,9911380.13,,13776.0,,,,6,Maghreb Oxygène,1.0,contrôle ciblé rapport 2025,1418379.0,vérifié_par_impôt_du_pdf,,9897604.13
Maghrebail,Sociétés de financement,2010,sociaux,,,,,,,,,,,27752000.0,,,1,Maghrebail,1.0,nom normalisé,49656000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2011,sociaux,,,,,,,,,,80405000.0,87708000.0,,,2,Maghrebail,1.0,nom normalisé,49962000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2013,sociaux,,,,,,,,,,66685000.0,70386000.0,,,2,Maghrebail,1.0,nom normalisé,48389000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2014,sociaux,,,,,,,,,,72377000.0,119176000.0,,,2,Maghrebail,1.0,nom normalisé,46352000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2015,sociaux,,,,,,,,,,,89015000.0,,,1,Maghrebail,1.0,nom normalisé,41036000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2016,sociaux,,,,,,,,,,87114000.0,140083000.0,,,2,Maghrebail,1.0,nom normalisé,64825000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2021,sociaux,,,,,,,,,,201.0,,,,1,Maghrebail,1.0,nom normalisé,76658000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2022,sociaux,13842000.0,978620000.0,,,,,,,,202000000.0,,,,3,Maghrebail,1.0,nom normalisé,82050000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2023,sociaux,,,,,,,,,,12202000000.0,,,,1,Maghrebail,1.0,nom normalisé,87526000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2024,sociaux,1153382760.0,,,,,,,,,127807973.0,,,,2,Maghrebail,1.0,nom normalisé,93039000.0,provisoire_un_seul_type_disponible,,
Maghrebail,Sociétés de financement,2025,sociaux,1228220000.0,,,,,,,,,202000000.0,,,,2,Maghrebail,1.0,nom normalisé,113642000.0,provisoire_un_seul_type_disponible,,
Managem,Mines,2010,consolides,-11915900000.0,,,,,,,,,222300000.0,,,,2,Managem,1.0,nom normalisé,1424442.43,provisoire_un_seul_type_disponible,,
Managem,Mines,2011,consolides,,,,,,,,,,201000000.0,,,,1,Managem,1.0,nom normalisé,1709439.0,provisoire_un_seul_type_disponible,,
Managem,Mines,2012,sociaux,,,605625000.0,46448219.04,48041716.03,55967793.15,,,115428475.41,156140770.8,,,,6,Managem,1.0,nom normalisé,1752861.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2013,sociaux,-1000000000.0,,600000000.0,51667523.87,57700527.05,87384428.07,,162289257.35,115416573.3,160222961.35,,,,8,Managem,1.0,nom normalisé,2066296.0,vérifié_par_rcai_moins_resultat_net,0.0,2066296.0
Managem,Mines,2014,sociaux,2356823175.0,,950000000.0,37052624.21,41476998.85,122383164.05,,221891934.12,189278095.0,219414441.12,,,,8,Managem,1.0,nom normalisé,2477493.0,vérifié_par_rcai_moins_resultat_net,0.0,2477493.0
Managem,Mines,2015,sociaux,2365274698.28,,950000000.0,48508358.43,52722186.24,141492089.81,,240103636.28,197779723.01,237418998.28,,,,8,Managem,1.0,nom normalisé,2684638.0,vérifié_par_rcai_moins_resultat_net,0.0,2684638.0
Managem,Mines,2016,sociaux,2452052369.9,,950000000.0,56105979.0,,143567050.95,,272717827.62,216155843.13,269951651.62,,,,7,Managem,1.0,nom normalisé,2766176.0,vérifié_par_rcai_moins_resultat_net,0.0,2766176.0
Managem,Mines,2017,consolides,5180600000.0,,,902500000.0,,4204600000.0,,,,,11448300000.0,,,4,Managem,1.0,nom normalisé,2564438.0,provisoire_un_seul_type_disponible,,
Managem,Mines,2018,sociaux,3296476750.23,,,68300000.0,,,,,,,,,,2,Managem,1.0,nom normalisé,1993160.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2019,sociaux,,,,45500000.0,,,,,,20.39,,,,2,Managem,1.0,nom normalisé,1581086.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2020,consolides,,4726000.0,3443900000.0,,,5786100000.0,,,,,13661800000.0,,917900000.0,5,Managem,1.0,nom normalisé,1947531.0,provisoire_un_seul_type_disponible,,
Managem,Mines,2021,sociaux,2739783858.05,,,,,,,,,,,,,1,Managem,1.0,nom normalisé,2620000.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2022,sociaux,2119212628.24,380200000.0,,122400000.0,164600000.0,,-165500000.0,,740000000.0,61.88,,,,7,Managem,1.0,nom normalisé,6146040.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2023,sociaux,,368200000.0,,130400000.0,143300000.0,,,318100000.0,-378600000.0,315300000.0,,,,6,Managem,1.0,nom normalisé,2844213.0,vérifié_par_rcai_moins_resultat_net,0.01554489765710233,2800000.0
Managem,Mines,2024,sociaux,-24000000.0,,,,,,-38000000.0,,,,,,,2,Managem,1.0,nom normalisé,35418275.0,vérifié_par_impôt_du_pdf,,
Managem,Mines,2025,sociaux,,,,,,,67000000.0,,,,,,,1,Managem,1.0,nom normalisé,4321925.0,vérifié_par_impôt_du_pdf,,
Maroc Leasing,Sociétés de financement,2009,sociaux,,,,,,,,,,8785743000.0,,,,1,Maroc Leasing,1.0,nom normalisé,64450000.0,provisoire_un_seul_type_disponible,,
Maroc Leasing,Sociétés de financement,2017,sociaux,,,,,,,,,,-65373.99999999999,,,,1,Maroc Leasing,1.0,nom normalisé,27521000.0,provisoire_un_seul_type_disponible,,
Maroc Leasing,Sociétés de financement,2020,sociaux,1060395000.0,,,,,,,,,-19405000.0,,,,2,Maroc Leasing,1.0,nom normalisé,28900000.0,provisoire_un_seul_type_disponible,,
Maroc Leasing,Sociétés de financement,2021,sociaux,1117809000.0,3764966000.0,,,,,,,,90736000.0,,,,3,Maroc Leasing,1.0,nom normalisé,55531000.0,provisoire_un_seul_type_disponible,,
Maroc Leasing,Sociétés de financement,2024,sociaux,,379187000.0,,183385000.0,,,,174971000.0,,105304000.0,,,,4,Maroc Leasing,1.0,comparatif officiel RFA 2025,69667000.0,vérifié_par_impôt_du_pdf,0.0,69667000.0
Maroc Leasing,Sociétés de financement,2025,sociaux,,,,,,,,192281000.0,,107295000.0,,,,2,Maroc Leasing,1.0,contrôle publication annuelle 2025,84986000.0,vérifié_par_impôt_du_pdf,0.0,84986000.0
MarocTelecom,Télécommunications,2006,consolides,4071000000.0,,,10043000000.0,,,3644000000.0,,-131000000.0,6833000000.0,,,9897000000.0,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3107127000.0,provisoire_un_seul_type_disponible,,
MarocTelecom,Télécommunications,2007,consolides,5275000000.0,,,12234000000.0,,,,,131000000.0,8137000000.0,,,,4,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3925195000.0,provisoire_un_seul_type_disponible,,
MarocTelecom,Télécommunications,2008,sociaux,,,,13571509000.0,,4353659000.0,,,-251021000.0,5274572000.0,,,,4,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3740486000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2009,sociaux,,24816137000.0,2855744000.0,12874121000.0,15808238000.0,4516426000.0,,,323204000.0,17781282000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3548097000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2010,sociaux,,25177899000.0,2256378000.0,12842170000.0,15830489000.0,,,,,18024697000.0,,,,5,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3666997000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2011,consolides,,30837000000.0,,12375000000.0,,24850000000.0,51116000000.0,12006000000.0,-327000000.0,,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3070823000.0,provisoire_un_seul_type_disponible,,
MarocTelecom,Télécommunications,2012,sociaux,15232639000.0,,1056690000.0,9761892000.0,12791460000.0,35810644000.0,,,,6504876000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2473338000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2013,sociaux,14029733000.0,20652253000.0,456874000.0,8645665000.0,12015345000.0,54042695000.0,,,,5298589000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3412424000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2014,sociaux,14780895000.0,20456679000.0,,7910718000.0,11431303000.0,56631268000.0,,,,6024802000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2094858000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2015,sociaux,14653526000.0,20242939000.0,,7383194000.0,10809086000.0,56631268000.0,,,,5937906000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2040864000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2016,sociaux,,,,,,59986140000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2062373000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2017,sociaux,,,,,,63542003000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,1965575000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2018,sociaux,,,,,,67390536000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2374572000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2019,sociaux,13224863000.0,19900000000.0,,6676000000.0,,71812207000.0,,5647807000.0,1006000000.0,5699000000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2388514000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2020,sociaux,14603256000.0,20289226000.0,6874000.0,8249364000.0,,71977666000.0,,8544797000.0,,,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2296379000.0,vérifié_par_impôt_du_pdf,,
MarocTelecom,Télécommunications,2025,sociaux,21247673000.0,,,,,84882419000.0,,,1102000000.0,,,,,3,MarocTelecom,1.0,contrôle ciblé rapport 2025,2400505000.0,vérifié_par_impôt_du_pdf,,
Microdata,"Matériels, logiciels et services informatiques",2011,sociaux,42000000.0,299758220.97,,33346724.88,33670954.09,1219443.19,,,,25048097.64,,,,6,Microdata,1.0,nom normalisé,10096519.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2012,sociaux,66013575.52,299758220.97,4778.3,29987103.99,30256157.97,2175677.96,,,,17555339.32,,,,7,Microdata,1.0,nom normalisé,7505288.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2013,sociaux,79470266.62,329065909.42,4778.3,44330218.29,44516494.2,2385814.31,,,,30256691.1,,,,7,Microdata,1.0,nom normalisé,12839006.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2014,sociaux,86120527.74,316592908.01,4778.3,43666019.99,44033977.87,11757351.08,,,,27650261.12,,,,7,Microdata,1.0,nom normalisé,12260107.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2015,sociaux,42000000.0,,,33894486.07,34518202.88,1770558.45,,,,22640585.32,,,,5,Microdata,1.0,nom normalisé,9914954.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2016,sociaux,106677925.12,,,62715506.86,64323254.0,15510472.29,,,,39916812.06,,,,5,Microdata,1.0,nom normalisé,17220626.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2018,sociaux,42000000.0,664738604.67,5188894.65,,,2634538.37,,,,,,,,4,Microdata,1.0,nom normalisé,20944864.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2019,sociaux,166101123.15,664738604.67,3831974.2,,,19753527.4,,,,,,,,4,Microdata,1.0,nom normalisé,25535409.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2020,consolides,,,,,,17118989.03,,,,64117896.16,,,,2,Microdata,1.0,nom normalisé,30273756.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2021,consolides,,,,,,16523161.16,,,,,,,,1,Microdata,1.0,nom normalisé,21650563.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2022,sociaux,,,,,,15937719.2,,,,,,,,1,Microdata,1.0,nom normalisé,20069301.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2023,sociaux,,751200000.0,,,,14511031.48,,,,,,,,2,Microdata,1.0,nom normalisé,20098067.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2024,sociaux,,,,,,14079604.56,,,,,,,,1,Microdata,1.0,nom normalisé,24141088.0,provisoire_un_seul_type_disponible,,
Microdata,"Matériels, logiciels et services informatiques",2025,sociaux,,979416352.36,,,,,,91471712.96,,69547790.96,,,,3,Microdata,1.0,contrôle ciblé rapport 2025,21923922.0,vérifié_par_impôt_du_pdf,,21923922.0
Nexans Maroc,Divers,2011,consolides,,,,86573000.0,,,,,,39339000.0,,,,2,Nexans Maroc,1.0,nom normalisé,17103139.0,provisoire_un_seul_type_disponible,,
Nexans Maroc,Divers,2012,consolides,,1677087000.0,,50528000.0,,,,,,10782000.0,,,,3,Nexans Maroc,1.0,nom normalisé,7430474.0,provisoire_un_seul_type_disponible,,
Nexans Maroc,Divers,2015,consolides,,,,,,33740181000.0,,,,,,,,1,Nexans Maroc,1.0,nom normalisé,11692643.0,provisoire_un_seul_type_disponible,,
