societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t,is_cible_t_plus_1,qualite_cible_t_plus_1,annee_cible,split_temporel_cible,cible_disponible
Maghreb Oxygène,Chimie,2017,sociaux,,,,,,,,18705271.93,,12610416.93,,,,2,Maghreb Oxygène,1.0,nom normalisé,6064855.0,vérifié_par_rcai_moins_resultat_net,0.004946532110000981,6094855.0,V26,chimie,False,haute,,,,,,,0.3242323887456043,5401431.0,,14751250.09,9349819.09,,,,0.26804655984244113,0.34873378924383014,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage,5916946.0,haute,2018,apprentissage,True
Maghreb Oxygène,Chimie,2018,sociaux,,,,,,,,,-2614000.0,5678.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,5916946.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,,6064855.0,,18705271.93,12610416.93,,,,,-0.9995497373297395,,,1,1,0,1,0,1,1,1,1,1,1,1,1,apprentissage,5727477.0,haute,2019,apprentissage,True
Maghreb Oxygène,Chimie,2019,sociaux,,,,,,,,,-2781000.0,4193.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,5727477.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,,5916946.0,,,5678.0,,,,,-0.26153575202536106,,,1,1,0,1,0,1,1,1,1,1,1,1,1,apprentissage,4900838.0,haute,2020,validation,True
Maghreb Oxygène,Chimie,2022,sociaux,,,,,,,,,-1990000.0,12383.0,,,,2,Maghreb Oxygène,1.0,nom normalisé,4997470.0,vérifié_par_impôt_du_pdf,,,V26,chimie,False,haute,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,1,1,1,1,1,1,1,validation,1832000.0,haute,2023,test_final,True
Maghrebail,Sociétés de financement,2010,sociaux,,,,,,,,,,,27752000.0,,,1,Maghrebail,1.0,nom normalisé,49656000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,17.13881850366516,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,apprentissage,49962000.0,provisoire,2011,apprentissage,True
Maghrebail,Sociétés de financement,2013,sociaux,,,,,,,,,,66685000.0,70386000.0,,,2,Maghrebail,1.0,nom normalisé,48389000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,18.06950495192328,0.9474185207285539,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,1,1,1,apprentissage,46352000.0,provisoire,2014,apprentissage,True
Maghrebail,Sociétés de financement,2014,sociaux,,,,,,,,,,72377000.0,119176000.0,,,2,Maghrebail,1.0,nom normalisé,46352000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,18.596111958432516,0.6073118748741357,,,,,,48389000.0,,,66685000.0,70386000.0,,,,0.08535652695508734,0.6931776205495411,,1,1,1,1,0,0,1,1,1,1,1,1,1,apprentissage,41036000.0,provisoire,2015,apprentissage,True
Maghrebail,Sociétés de financement,2015,sociaux,,,,,,,,,,,89015000.0,,,1,Maghrebail,1.0,nom normalisé,41036000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,18.30431546405516,,,,,,,46352000.0,,,72377000.0,119176000.0,,,,,-0.2530794790897496,,1,1,1,1,1,0,1,1,1,1,1,1,1,apprentissage,64825000.0,provisoire,2016,apprentissage,True
Maghrebail,Sociétés de financement,2021,sociaux,,,,,,,,,,201.0,,,,1,Maghrebail,1.0,nom normalisé,76658000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,validation,82050000.0,provisoire,2022,validation,True
Maghrebail,Sociétés de financement,2022,sociaux,13842000.0,978620000.0,,,,,,,,202000000.0,,,,3,Maghrebail,1.0,nom normalisé,82050000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,0.20641311234186915,,76658000.0,,,201.0,,,,,1004974.1243781095,,,0,1,1,1,0,1,0,1,1,1,1,1,1,validation,87526000.0,provisoire,2023,test_final,True
Maghrebail,Sociétés de financement,2023,sociaux,,,,,,,,,,12202000000.0,,,,1,Maghrebail,1.0,nom normalisé,87526000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,82050000.0,978620000.0,,202000000.0,,13842000.0,,,59.40594059405941,,,1,1,1,1,0,1,1,1,1,1,1,1,1,test_final,93039000.0,provisoire,2024,test_final,True
Maghrebail,Sociétés de financement,2024,sociaux,1153382760.0,,,,,,,,,127807973.0,,,,2,Maghrebail,1.0,nom normalisé,93039000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,87526000.0,,,12202000000.0,,,,,-0.9895256537452877,,,1,1,1,1,0,1,0,1,1,1,1,1,1,test_final,113642000.0,provisoire,2025,test_final,True
Managem,Mines,2010,consolides,-11915900000.0,,,,,,,,,222300000.0,,,,2,Managem,1.0,nom normalisé,1424442.43,provisoire_un_seul_type_disponible,,,V26,mines,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,apprentissage,1709439.0,provisoire,2011,apprentissage,True
Managem,Mines,2012,sociaux,,,605625000.0,46448219.04,48041716.03,55967793.15,,,115428475.41,156140770.8,,,,6,Managem,1.0,nom normalisé,1752861.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,1,0,1,0,0,1,apprentissage,2066296.0,haute,2013,apprentissage,True
Managem,Mines,2013,sociaux,-1000000000.0,,600000000.0,51667523.87,57700527.05,87384428.07,,162289257.35,115416573.3,160222961.35,,,,8,Managem,1.0,nom normalisé,2066296.0,vérifié_par_rcai_moins_resultat_net,0.0,2066296.0,V26,mines,False,haute,,,,,,,0.012732179774190088,1752861.0,,,156140770.8,,,,,0.026144296131526346,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,2477493.0,haute,2014,apprentissage,True
Managem,Mines,2014,sociaux,2356823175.0,,950000000.0,37052624.21,41476998.85,122383164.05,,221891934.12,189278095.0,219414441.12,,,,8,Managem,1.0,nom normalisé,2477493.0,vérifié_par_rcai_moins_resultat_net,0.0,2477493.0,V26,mines,False,haute,,,,,,,0.011165313465879127,2066296.0,,162289257.35,160222961.35,,-1000000000.0,,0.3672619971478353,0.36943194203419344,,3.356823175,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,2684638.0,haute,2015,apprentissage,True
Managem,Mines,2015,sociaux,2365274698.28,,950000000.0,48508358.43,52722186.24,141492089.81,,240103636.28,197779723.01,237418998.28,,,,8,Managem,1.0,nom normalisé,2684638.0,vérifié_par_rcai_moins_resultat_net,0.0,2684638.0,V26,mines,False,haute,,,,,,,0.011181163440895474,2477493.0,,221891934.12,219414441.12,,2356823175.0,,0.08207464697725803,0.08205730246421256,,0.003585981065380609,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,2766176.0,haute,2016,apprentissage,True
Managem,Mines,2018,sociaux,3296476750.23,,,68300000.0,,,,,,,,,,2,Managem,1.0,nom normalisé,1993160.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,1,1,1,1,1,apprentissage,1581086.0,haute,2019,apprentissage,True
Managem,Mines,2021,sociaux,2739783858.05,,,,,,,,,,,,,1,Managem,1.0,nom normalisé,2620000.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,validation,6146040.0,haute,2022,validation,True
Managem,Mines,2022,sociaux,2119212628.24,380200000.0,,122400000.0,164600000.0,,-165500000.0,,740000000.0,61.88,,,,7,Managem,1.0,nom normalisé,6146040.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,0.32193582325092057,1.627564439768543e-07,,2620000.0,,,,,2739783858.05,,,,,-0.22650371779753545,0,0,0,1,0,1,0,1,1,1,0,1,0,validation,2844213.0,haute,2023,test_final,True
Managem,Mines,2023,sociaux,,368200000.0,,130400000.0,143300000.0,,,318100000.0,-378600000.0,315300000.0,,,,6,Managem,1.0,nom normalisé,2844213.0,vérifié_par_rcai_moins_resultat_net,0.01554489765710233,2800000.0,V26,mines,False,haute,,,,,0.354155350353069,0.856328082563824,0.008941254322540082,6146040.0,380200000.0,,61.88,,2119212628.24,-0.03156233561283535,,5095344.830639948,,,0,0,0,0,0,1,1,1,1,1,0,1,1,test_final,35418275.0,haute,2024,test_final,True
Managem,Mines,2024,sociaux,-24000000.0,,,,,,-38000000.0,,,,,,,2,Managem,1.0,nom normalisé,35418275.0,vérifié_par_impôt_du_pdf,,,V26,mines,False,haute,,,,,,,,2844213.0,368200000.0,318100000.0,315300000.0,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,0,test_final,4321925.0,haute,2025,test_final,True
Maroc Leasing,Sociétés de financement,2020,sociaux,1060395000.0,,,,,,,,,-19405000.0,,,,2,Maroc Leasing,1.0,nom normalisé,28900000.0,provisoire_un_seul_type_disponible,,,V26,societes de financement,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,validation,55531000.0,provisoire,2021,validation,True
Maroc Leasing,Sociétés de financement,2024,sociaux,,379187000.0,,183385000.0,,,,174971000.0,,105304000.0,,,,4,Maroc Leasing,1.0,comparatif officiel RFA 2025,69667000.0,vérifié_par_impôt_du_pdf,0.0,69667000.0,V26,societes de financement,False,haute,,,,,0.4836268121006258,0.2777099425876942,0.39816312417486327,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,1,1,1,1,test_final,84986000.0,haute,2025,test_final,True
MarocTelecom,Télécommunications,2006,consolides,4071000000.0,,,10043000000.0,,,3644000000.0,,-131000000.0,6833000000.0,,,9897000000.0,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3107127000.0,provisoire_un_seul_type_disponible,,,V26,telecommunications,False,provisoire,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,1,0,apprentissage,3925195000.0,provisoire,2007,apprentissage,True
MarocTelecom,Télécommunications,2008,sociaux,,,,13571509000.0,,4353659000.0,,,-251021000.0,5274572000.0,,,,4,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3740486000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,1,1,1,1,0,1,apprentissage,3548097000.0,haute,2009,apprentissage,True
MarocTelecom,Télécommunications,2009,sociaux,,24816137000.0,2855744000.0,12874121000.0,15808238000.0,4516426000.0,,,323204000.0,17781282000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3548097000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,0.5187802194999165,0.7165209476398361,,3740486000.0,,,5274572000.0,,,,,2.371132671996894,,,0,0,0,1,0,1,1,1,0,1,0,0,1,apprentissage,3666997000.0,haute,2010,apprentissage,True
MarocTelecom,Télécommunications,2012,sociaux,15232639000.0,,1056690000.0,9761892000.0,12791460000.0,35810644000.0,,,,6504876000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2473338000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,0,1,0,0,1,apprentissage,3412424000.0,haute,2013,apprentissage,True
MarocTelecom,Télécommunications,2013,sociaux,14029733000.0,20652253000.0,456874000.0,8645665000.0,12015345000.0,54042695000.0,,,,5298589000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,3412424000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,0.4186305968651459,0.25656227434362733,,2473338000.0,,,6504876000.0,,15232639000.0,,,-0.1854435042266755,,-0.07896898232801289,0,0,1,1,0,1,0,1,0,1,0,0,1,apprentissage,2094858000.0,haute,2014,apprentissage,True
MarocTelecom,Télécommunications,2014,sociaux,14780895000.0,20456679000.0,,7910718000.0,11431303000.0,56631268000.0,,,,6024802000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2094858000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,0.3867058773322884,0.2945151556613857,,3412424000.0,20652253000.0,,5298589000.0,,14029733000.0,-0.009469862682778484,,0.1370578091639114,,0.05354071955610274,0,0,1,1,0,1,0,1,1,1,0,0,1,apprentissage,2040864000.0,haute,2015,apprentissage,True
MarocTelecom,Télécommunications,2015,sociaux,14653526000.0,20242939000.0,,7383194000.0,10809086000.0,56631268000.0,,,,5937906000.0,,,,6,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2040864000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,0.36472935081215235,0.2933322083320016,,2094858000.0,20456679000.0,,6024802000.0,,14780895000.0,-0.010448421271116393,,-0.014423046599705683,,-0.008617137189595081,0,0,1,1,0,1,0,1,1,1,0,0,1,apprentissage,2062373000.0,haute,2016,apprentissage,True
MarocTelecom,Télécommunications,2016,sociaux,,,,,,59986140000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2062373000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,,,,2040864000.0,20242939000.0,,5937906000.0,,14653526000.0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,1965575000.0,haute,2017,apprentissage,True
MarocTelecom,Télécommunications,2017,sociaux,,,,,,63542003000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,1965575000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,,,,2062373000.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,2374572000.0,haute,2018,apprentissage,True
MarocTelecom,Télécommunications,2018,sociaux,,,,,,67390536000.0,,,,,,,,1,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2374572000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,,,,1965575000.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,2388514000.0,haute,2019,apprentissage,True
MarocTelecom,Télécommunications,2019,sociaux,13224863000.0,19900000000.0,,6676000000.0,,71812207000.0,,5647807000.0,1006000000.0,5699000000.0,,,,7,Maroc Telecom(Itissalat almaghrib,1.0,alias vérifié,2388514000.0,vérifié_par_impôt_du_pdf,,,V26,telecommunications,False,haute,,,,,0.3354773869346734,0.2863819095477387,0.4229099896650151,2374572000.0,,,,,,,,,,,0,0,0,0,0,1,0,1,1,1,1,0,1,apprentissage,2296379000.0,haute,2020,validation,True
Microdata,"Matériels, logiciels et services informatiques",2020,consolides,,,,,,17118989.03,,,,64117896.16,,,,2,Microdata,1.0,nom normalisé,30273756.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,0,1,validation,21650563.0,provisoire,2021,validation,True
Microdata,"Matériels, logiciels et services informatiques",2011,sociaux,42000000.0,299758220.97,,33346724.88,33670954.09,1219443.19,,,,25048097.64,,,,6,Microdata,1.0,nom normalisé,10096519.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,0.11124540562087656,0.08356100312760673,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,0,0,1,apprentissage,7505288.0,provisoire,2012,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2012,sociaux,66013575.52,299758220.97,4778.3,29987103.99,30256157.97,2175677.96,,,,17555339.32,,,,7,Microdata,1.0,nom normalisé,7505288.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,0.10003763664250304,0.05856499702724399,,10096519.0,299758220.97,,25048097.64,,42000000.0,0.0,,-0.2991348256338081,,0.5717517980952381,0,0,1,1,0,1,0,1,0,1,0,0,1,apprentissage,12839006.0,provisoire,2013,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2013,sociaux,79470266.62,329065909.42,4778.3,44330218.29,44516494.2,2385814.31,,,,30256691.1,,,,7,Microdata,1.0,nom normalisé,12839006.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,0.13471531696533037,0.09194720642235284,,7505288.0,299758220.97,,17555339.32,,66013575.52,0.09777109149888209,,0.7235036331955104,,0.2038473297954154,0,0,1,1,0,1,0,1,0,1,0,0,1,apprentissage,12260107.0,provisoire,2014,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2014,sociaux,86120527.74,316592908.01,4778.3,43666019.99,44033977.87,11757351.08,,,,27650261.12,,,,7,Microdata,1.0,nom normalisé,12260107.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,0.13792482044045268,0.08733695676823763,,12839006.0,329065909.42,,30256691.1,,79470266.62,-0.037904264929735504,,-0.08614392007987946,,0.08368238088088083,0,0,1,1,0,1,0,1,0,1,0,0,1,apprentissage,9914954.0,provisoire,2015,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2015,sociaux,42000000.0,,,33894486.07,34518202.88,1770558.45,,,,22640585.32,,,,5,Microdata,1.0,nom normalisé,9914954.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,12260107.0,316592908.01,,27650261.12,,86120527.74,,,-0.18118005389744402,,-0.5123113954108707,1,0,1,1,0,1,0,1,1,1,0,0,1,apprentissage,17220626.0,provisoire,2016,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2018,sociaux,42000000.0,664738604.67,5188894.65,,,2634538.37,,,,,,,,4,Microdata,1.0,nom normalisé,20944864.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,1,0,1,1,0,1,apprentissage,25535409.0,provisoire,2019,apprentissage,True
Microdata,"Matériels, logiciels et services informatiques",2022,sociaux,,,,,,15937719.2,,,,,,,,1,Microdata,1.0,nom normalisé,20069301.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,validation,20098067.0,provisoire,2023,test_final,True
Microdata,"Matériels, logiciels et services informatiques",2023,sociaux,,751200000.0,,,,14511031.48,,,,,,,,2,Microdata,1.0,nom normalisé,20098067.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,20069301.0,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,0,1,test_final,24141088.0,provisoire,2024,test_final,True
Microdata,"Matériels, logiciels et services informatiques",2024,sociaux,,,,,,14079604.56,,,,,,,,1,Microdata,1.0,nom normalisé,24141088.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,,20098067.0,751200000.0,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,test_final,21923922.0,haute,2025,test_final,True
Nexans Maroc,Divers,2011,consolides,,,,86573000.0,,,,,,39339000.0,,,,2,Nexans Maroc,1.0,nom normalisé,17103139.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,1,1,1,1,1,1,apprentissage,7430474.0,provisoire,2012,apprentissage,True
ONA,Sociétés de portefeuilles holdings,2007,sociaux,1746245000.0,,4090000000.0,306785.22,10564937.14,60838548.27,,3502385593.39,943522561.58,3500864852.39,,,,8,O.N.A ,1.0,alias vérifié,1500000.0,provisoire_un_seul_type_disponible,,,V26,societes de portefeuilles holdings,False,provisoire,,,,,,,0.0004282795140634794,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,1612606.0,haute,2008,apprentissage,True
Oulmès,Agroalimentaire,2008,sociaux,441260177.37,,107198785.27,2705770.04,,712534760.93,,44162702.04,27375082.48,43184956.87,,,,7,OULMES,1.0,nom normalisé,14183536.12,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,0.32116549633112074,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,1,0,1,apprentissage,22156992.0,provisoire,2009,apprentissage,True
Oulmès,Agroalimentaire,2009,sociaux,462665134.25,,205602058.52,,,1446952491.07,,65341948.87,27375082.48,,,,,5,OULMES,1.0,nom normalisé,22156992.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,0.3390929163144809,14183536.12,,44162702.04,43184956.87,,441260177.37,,0.4795731658542331,,,0.04850869844538855,1,1,0,0,1,1,0,1,0,1,1,0,1,apprentissage,49905801.0,provisoire,2010,apprentissage,True
Oulmès,Agroalimentaire,2010,sociaux,540377221.14,,,42810987.03,,,,157317887.89,27640999.61,,,,,4,OULMES,1.0,nom normalisé,49905801.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,0.3172290301462425,22156992.0,,65341948.87,,,462665134.25,,1.407609362906962,,,0.16796616199743386,1,0,0,0,1,1,0,1,1,1,1,1,1,apprentissage,8655447.0,provisoire,2011,apprentissage,True
Oulmès,Agroalimentaire,2011,sociaux,446067853.06,,,51852242.28,,,,33146078.93,21698557.14,,,,,4,OULMES,1.0,nom normalisé,8655447.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,0.2611303442038838,49905801.0,,157317887.89,,,540377221.14,,-0.7893050855527857,,,-0.17452506210576643,1,0,0,0,1,1,0,1,1,1,1,1,1,apprentissage,31517306.0,provisoire,2012,apprentissage,True
Oulmès,Agroalimentaire,2012,sociaux,487302417.03,,50738211.34,115409684.06,204853233.89,788513487.04,,96511869.96,21104912.93,-2.0,,,,8,OULMES,1.0,nom normalisé,31517306.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,0.3265640383204943,8655447.0,,33146078.93,,,446067853.06,,1.911713031391131,,,0.09244011575174767,1,0,0,0,0,1,0,1,0,1,0,0,1,apprentissage,40909738.0,provisoire,2013,apprentissage,True
Oulmès,Agroalimentaire,2016,sociaux,,,,,,1286361109.0,,,18051536.0,,,,,2,OULMES,1.0,nom normalisé,84296597.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,0,1,apprentissage,91846428.0,haute,2017,apprentissage,True
Oulmès,Agroalimentaire,2017,sociaux,,,,,,2347726326.0,,,20829606.0,-2.0,,,,3,OULMES,1.0,nom normalisé,91846428.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,84296597.0,,,,,,,,,,,1,1,0,1,0,1,1,1,1,1,1,0,1,apprentissage,12050947.0,haute,2018,apprentissage,True
Oulmès,Agroalimentaire,2018,sociaux,,,,52944897.0,,,,,,-2.0,,,,2,OULMES,1.0,nom normalisé,12050947.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,91846428.0,,,-2.0,,,,,0.0,,,1,0,1,1,0,1,1,1,1,1,1,1,1,apprentissage,12413491.0,haute,2019,apprentissage,True
Oulmès,Agroalimentaire,2019,sociaux,,,,79351927.0,,,,,,-2.0,,,,2,OULMES,1.0,nom normalisé,12413491.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,12050947.0,,,-2.0,,,,,0.0,,,1,0,1,1,0,1,1,1,1,1,1,1,1,apprentissage,7248629.0,haute,2020,validation,True
Oulmès,Agroalimentaire,2024,sociaux,20912614.0,,1292558324.0,,,503586940.1,,,-79873638.0,-2.0,,,,5,OULMES,1.0,nom normalisé,84226671.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,0,1,1,0,1,test_final,72913473.0,haute,2025,test_final,True
PROMOPHARM,Divers,2007,sociaux,337820687.1,334204076.48,0.0,72355458.84,93326436.6,125610940.72,,77977207.25,1518350.6,52735407.25,422517734.92,84697047.82,117183060.19,12,PROMOPHARM,1.0,RFA officiel/comparatif,25241800.0,vérifié_par_impôt_du_pdf,0.0,25241800.0,V26,divers,False,haute,19.861741982389304,0.12481229281413472,0.7995420290794737,0.0,0.21650082668674456,0.15779402754578872,0.323707412591389,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,21982600.0,haute,2008,apprentissage,True
