societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t
SRM,Distributeurs,2025,sociaux,177784941.01,393652383.84,5164695.09,20910860.78,24114531.4,,,15732947.42,-3224277.72,12066216.42,411765840.29,233980899.28,,10,Société de Réalisation Mécanique (SRM SA),1.0,contrôle rapport annuel 2025,3666731.0,vérifié_par_impôt_du_pdf,0.0,3666731.0,V26,distributeurs,False,haute,19.83596539936028,0.0293035877174803,0.4317622386664929,0.01254279637757855,0.05312011723647842,0.030651958213224778,0.23306065304322995,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,test_final
STOKVIS,Distributeurs,2008,sociaux,91951500.0,1015924782.95,8741000.0,54871257.44,,4717306.33,,58794863.93,4038631.29,45695054.93,,,,8,STOKVIS,1.0,nom normalisé,13099809.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,,,,,0.054011141731051315,0.04497877765843314,0.22280532897561212,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,1,0,1,apprentissage
STOKVIS,Distributeurs,2009,sociaux,271002836.27,1015924782.95,3737000.0,61462324.4,,11874381.77,,62018093.04,995584.59,51030167.04,,,,8,STOKVIS,1.0,nom normalisé,10987926.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,,,,,0.060498892665585204,0.05023026103548801,0.17717290973318195,13099809.0,1015924782.95,58794863.93,45695054.93,,91951500.0,0.0,0.054821610163729814,0.11675469300065025,,1.9472367092434597,0,0,0,0,0,1,0,1,0,1,1,0,1,apprentissage
STOKVIS,Distributeurs,2010,sociaux,264087402.6,734923866.29,,30571124.97,,13799113.64,,29527660.34,-1095307.72,25267591.34,,,,7,STOKVIS,1.0,nom normalisé,4260069.0,provisoire_un_seul_type_disponible,,,V26,distributeurs,False,provisoire,,,,,0.04159767612981108,0.03438123661373849,0.14427384191456058,10987926.0,1015924782.95,62018093.04,51030167.04,,271002836.27,-0.27659618248906315,-0.523886354890734,-0.5048499190646584,,-0.025517938355117967,0,0,0,0,0,1,0,1,1,1,1,0,1,apprentissage
STOKVIS,Distributeurs,2022,sociaux,,,,,,2815568.7,,-164343.5,,,,,,2,STOKVIS,1.0,nom normalisé,287432.0,vérifié_par_impôt_du_pdf,,,V26,distributeurs,False,haute,,,,,,,-1.7489709054510827,,,,,,,,,,,,1,1,1,0,1,1,1,1,1,1,1,0,1,validation
STROC INDUSTRIE,Ingénieries et biens d'équipement industriels,2024,sociaux,-341368455.65,117669378.45,145872104.39,-13952952.65,-7814346.72,250074848.83,,-12225732.63,-1163518.7,-12577347.63,400557494.03,741925949.68,9663743.95,12,STROC INDUSTRIE,1.0,comparatif officiel du RFA 2025,351615.0,vérifié_par_impôt_du_pdf,0.0,351615.0,V26,ingenieries et biens d equipement industriels,False,haute,19.808367872296547,-0.031399606342299546,-0.8522333516107753,0.36417270070866486,-0.11857760135895407,-0.10688717655922997,-0.028760239622547673,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
STROC INDUSTRIE,Ingénieries et biens d'équipement industriels,2025,sociaux,-340892435.83,173880539.7,145746142.74,16152030.57,23510127.36,243194859.14,,1369063.82,-515127.77,476019.82,387072949.74,727965385.57,3511510.4,12,STROC INDUSTRIE,1.0,contrôle publication officielle 2025,893044.0,vérifié_par_impôt_du_pdf,0.0,893044.0,V26,ingenieries et biens d equipement industriels,False,haute,19.774123736433694,0.0012297935578286891,-0.8806929961367235,0.3765340430993663,0.09289153690152711,0.0027376256182623294,0.652302680820241,351615.0,117669378.45,-12225732.63,-12577347.63,400557494.03,-341368455.65,0.47770424209290097,1.1119821495720048,1.0378473931073178,-0.03366444141222341,0.0013944458315388372,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
Samir,Pétrole et Gaz,2007,consolides,5889630000.0,31364098000.0,4165163000.0,74000.0,,8431617000.0,53733000.0,105250000.0,68768000.0,-1356554000.0,20159315000.0,,8169000.0,10,Samir,1.0,nom normalisé,172042772.5,provisoire_un_seul_type_disponible,,,V26,petrole et gaz,False,provisoire,23.72693230144731,-0.06729167136879403,0.29215427210696393,0.20661232784943337,2.359385562435113e-06,-0.04325180976031895,1.6346106650831354,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,apprentissage
Samir,Pétrole et Gaz,2009,consolides,4056627000.0,26951183000.0,5216756000.0,,,14254607000.0,237993000.0,302607000.0,328207000.0,145899000.0,26486115000.0,,616930000.0,9,Samir,1.0,nom normalisé,68008592.0,provisoire_un_seul_type_disponible,,,V26,petrole et gaz,False,provisoire,23.999886470395996,0.00550850889230074,0.15316051448088933,0.19696191759342585,,0.005413454392706992,0.22474229611344088,105250083.0,41537023000.0,,-1356554000.0,21690975000.0,,-0.3511527535326737,,1.1075511922120314,0.22106613464816588,,0,1,0,0,0,0,0,1,0,0,1,0,0,apprentissage
Samir,Pétrole et Gaz,2010,consolides,4783666000.0,37030147000.0,4518670000.0,,,14706202000.0,1287437000.0,846929000.0,563700000.0,727055000.0,31135490000.0,,,8,Samir,1.0,nom normalisé,93420639.0,provisoire_un_seul_type_disponible,,,V26,petrole et gaz,False,provisoire,24.161614163094633,0.02335132673357638,0.1536402992212424,0.14512923997663116,,0.019634137558244096,0.1103051601728126,68008592.0,26951183000.0,302607000.0,145899000.0,26486115000.0,4056627000.0,0.3739711165925444,1.7987753092294627,3.9832761019609455,0.17554008959033818,0.17922254128861242,0,1,0,0,0,0,0,1,0,1,1,0,0,apprentissage
Samir,Pétrole et Gaz,2012,consolides,,55038000000.0,8622000000.0,,,16970000000.0,,319000000.0,719000000.0,,,,9808000000.0,6,Samir,1.0,nom normalisé,137783957.0,provisoire_un_seul_type_disponible,,,V26,petrole et gaz,False,provisoire,,,,,,,0.43192463009404386,124882740.0,49857591000.0,,,35750281000.0,,0.1039041176297507,,,,,0,1,0,0,1,1,1,1,0,0,1,0,1,apprentissage
Samir,Pétrole et Gaz,2013,sociaux,,,,,,,,444914583.51,,320151426.51,,,,2,Samir,1.0,nom normalisé,124763157.0,vérifié_par_rcai_moins_resultat_net,0.0,124763157.0,V26,petrole et gaz,False,haute,,,,,,,0.28042047085920213,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,apprentissage
Sonasid,Mines,2024,sociaux,1430165800.95,5374880003.12,0.0,220531377.72,,700342052.84,,224595740.87,14858551.65,150864565.87,4233078998.19,2802913197.24,179635163.4,11,Sonasid,1.0,comparatif officiel du RFA 2025,73731175.0,vérifié_par_impôt_du_pdf,0.0,73731175.0,V26,mines,False,haute,22.16619546100654,0.03563944021231529,0.33785473920083164,0.0,0.04103000952430312,0.02806845283660778,0.3282839412465836,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,test_final
Sonasid,Industrie métallurgique,2025,sociaux,1538567005.26,6224203545.87,0.0,396382127.83,546000000.0,867182532.44,,417099109.66,-1966077.66,260501204.31,4408281533.1,2869714527.84,479810144.98,12,Sonasid,1.0,contrôle rapport annuel 2025,156597905.35,vérifié_par_impôt_du_pdf,-2.980232238769531e-08,156597905.35,V26,industrie metallurgique,False,haute,22.206750775654953,0.05909359516945594,0.34901741045972756,0.0,0.0636839918406934,0.04185293787232467,0.3754453119730977,73731175.0,5374880003.12,224595740.87,150864565.87,4233078998.19,1430165800.95,0.15801721010645564,0.8571105046084752,0.7267222611734679,0.04138891218068792,0.07579624980403915,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
TAQA MOROCCO,Electricité,2024,sociaux,6478163115.43,6068100870.29,3048926525.46,801156035.23,1078500549.25,313459881.72,,1304778197.55,551231936.14,1060492555.55,11705677010.97,5227513895.54,17186219.11,12,TAQA MOROCCO,1.0,comparatif officiel du RFA 2025,244285642.0,vérifié_par_impôt_du_pdf,0.0,244285642.0,V26,electricite,False,haute,23.183339775769824,0.09059643065122651,0.5534206273895116,0.2604656289937517,0.13202747488139763,0.17476514946253985,0.1872238840737058,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
TAQA MOROCCO,Electricité,2025,sociaux,,,,,,,,1183967232.07,,951449157.07,,,,2,TAQA MOROCCO,1.0,contrôle publication annuelle 2025,232518075.0,vérifié_par_impôt_du_pdf,1.192092895507812e-07,232518074.9999999,V26,electricite,False,haute,,,,,,,0.19638894447566332,244285642.0,6068100870.29,1304778197.55,1060492555.55,11705677010.97,6478163115.43,,-0.09259118960360346,-0.10282335119594221,,,1,1,1,0,0,1,1,1,1,1,1,1,1,test_final
TGCC S.A,Bâtiment et matériaux de construction,2024,sociaux,1449888650.47,6608281599.17,494448363.79,678892131.35,853590157.79,170466009.52,,583259218.64,-23501776.27,420690302.64,6658560361.81,5208671711.34,474341559.55,12,TGCC S.A,1.0,document officiel AMMC,162568916.0,vérifié_par_impôt_du_pdf,0.0,162568916.0,V26,batiment et materiaux de construction,False,haute,22.619169136392152,0.06318036929617073,0.21774806740294775,0.07425754771645471,0.10273353536194173,0.06366107380969338,0.27872498334285395,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
TGCC S.A,Bâtiment,2025,sociaux,,,,1196414660.3,,,,1169326837.91,5070756.42,717627459.91,,,,4,TGCC S.A,1.0,contrôle publication officielle 2025,451699378.0,vérifié_par_impôt_du_pdf,-1.192092895507812e-07,451699378.0000001,V26,batiment,False,haute,,,,,,,0.38629009730705083,162568916.0,6608281599.17,583259218.64,420690302.64,6658560361.81,1449888650.47,,1.0048150128454867,0.7058331399763687,,,1,0,0,0,0,1,1,1,1,1,1,1,1,test_final
TIMAR,Divers,2017,consolides,,,39310928.0,17925111.0,,,13644761.0,11437382.0,-6122659.0,6169990.0,,,27191097.0,7,TIMAR,1.0,nom normalisé,1585824.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,0.13865270916019068,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,1,1,0,apprentissage
TIMAR,Divers,2018,consolides,,,38472156.0,19239489.0,,,13644761.0,12948522.0,-5882032.0,7825314.0,,,26833511.0,7,TIMAR,1.0,nom normalisé,1769169.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,0.1366309606609928,1585824.0,,11437382.0,6169990.0,,,,0.13212289315859171,0.268286334337657,,,1,0,0,0,0,1,1,1,0,0,1,1,0,apprentissage
TOTAL MAROC,Distributeurs,2024,sociaux,2595923623.32,18348026022.08,697106199.43,1332671876.68,1649117943.79,2214812884.4,,1310807233.5,34500952.39,844618182.5,7823328116.2,5227404492.88,1402976634.4,12,TOTAL MAROC,1.0,comparatif officiel du RFA 2025,466189051.0,vérifié_par_impôt_du_pdf,0.0,466189051.0,V26,distributeurs,False,haute,22.780375891400492,0.10796149285251425,0.33181832396170924,0.08910609258308894,0.07263298379216727,0.04603319079031101,0.3556503497125384,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
TOTAL MAROC,Distributeurs,2025,sociaux,1785691157.18,17261259311.02,697186278.48,1264630812.55,1588995195.23,2239726140.0,,1247440185.86,25873843.47,802567533.86,7254948012.95,5469256855.77,998218604.56,12,TOTAL MAROC,1.0,contrôle publication officielle 2025,444872652.0,vérifié_par_impôt_du_pdf,1.192092895507812e-07,444872651.9999999,V26,distributeurs,False,haute,22.704949557708993,0.1106234713780755,0.24613424575786919,0.09609803919139467,0.07326411067485844,0.04649530601441239,0.3566284436261764,466189051.0,18348026022.08,1310807233.5,844618182.5,7823328116.2,2595923623.32,-0.05923071559590046,-0.04834200332477804,-0.049786577546239344,-0.07265195768448447,-0.3121172205766866,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
Unimer,Agroalimentaire,2018,consolides,,549000000.0,,56964000.0,81200000.0,,,54180000.0,27991000.0,75985000.0,,,,6,Unimer,1.0,nom normalisé,7751040.93,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,0.10375956284153005,0.13840619307832422,0.14306092524916944,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0,1,1,apprentissage
Vicenne,Santé,2024,sociaux,238848114.82,24957175.17,51612502.29,-1439719.02,528536.01,1765484.56,,51352145.71,52864855.98,51183774.71,387588897.28,148740782.46,1549944.78,12,Vicenne,1.0,comparatif officiel du RFA 2025,168371.0,vérifié_par_impôt_du_pdf,0.0,168371.0,V26,sante,False,haute,19.775455795362227,0.13205686506810355,0.6162408585389704,0.13316300506078316,-0.05768757923094707,2.0508641046654157,0.0032787529648875503,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final
Vicenne,Santé,2025,sociaux,,33328615.7,,-10681642.55,,,,98385952.95,109409954.08,98020120.95,,,,5,Vicenne,1.0,contrôle publication officielle 2025,365832.0,vérifié_par_impôt_du_pdf,0.0,365832.0,V26,sante,False,haute,,,,,-0.32049463578530807,2.9410198681009128,0.003718335687472751,168371.0,24957175.17,51352145.71,51183774.71,387588897.28,238848114.82,0.3354322143021604,0.9159073411579164,0.9150623709440753,,,0,0,0,0,0,1,1,1,1,1,1,1,1,test_final
Zellidja,Sociétés de portefeuilles holdings,2019,consolides,67324000000.0,1012000.0,91779.0,,,32992000000.0,,-43326.0,,,,,16133.0,6,Zellidja,1.0,nom normalisé,19145.0,provisoire_un_seul_type_disponible,,,V26,societes de portefeuilles holdings,False,provisoire,,,,,,,-0.4418824724184093,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,0,1,0,1,apprentissage
Zellidja,Sociétés de portefeuilles holdings,2020,consolides,,,69785.0,-2932.0,-1700000.0,,,-25100.0,1100.0,-19839.0,75182000.0,,8330.0,8,Zellidja,1.0,nom normalisé,10789.0,provisoire_un_seul_type_disponible,,,V26,societes de portefeuilles holdings,False,provisoire,18.135422411867413,-0.00026387965204437234,,0.0009282142002074964,,,-0.4298406374501992,19145.0,1012000.0,-43326.0,,,67324000000.0,,0.4206711905091631,,,,1,0,0,0,0,0,1,1,0,0,0,1,1,validation
Zellidja,Sociétés de portefeuilles holdings,2025,consolides,,,,-1309000.0,,32563000.0,,33990000.0,1167000.0,23775000.0,,,,5,Zellidja,1.0,nom normalisé,6170000.0,provisoire_un_seul_type_disponible,,,V26,societes de portefeuilles holdings,False,provisoire,,,,,,,0.1815239776404825,5410000.0,6793000.0,,13247000.0,,56572000.0,,,0.794745980221937,,,1,0,0,0,0,1,1,1,1,1,1,0,1,test_final
